edad,ingreso,W,Y,efecto_real
32.009926495341325,68058.26655753225,1,97.64308716990666,7.938658448359574
35.91760776535502,47908.305864785005,1,70.66253917620821,9.174641461221237
15.124310853991073,43247.16102722882,1,56.40489919852219,9.62458101871885
32.80328112162488,50007.91938284896,0,71.46093287784149,8.999366549702792
38.57112571511746,59018.10123393672,0,78.08185681393763,8.388790825500084
49.77894044741516,28342.177757996873,0,60.12398475897349,12.056620761739776
29.817297817263526,15557.28570294143,1,44.96408657306969,17.855712996399227
26.915063971068122,41741.94725762625,1,64.7169307577141,9.791343316247904
29.982429564154636,31689.31361128762,0,42.06846346914517,11.311275859530157
44.15402117702074,42377.897035290334,0,64.49172103091853,9.719441359571224
38.287511096596845,47783.29521773793,1,68.71987923838938,9.185563157347023
29.702397962329613,43201.2738646548,1,65.2437988579973,9.629493116952515
40.13267433113356,71787.01301706118,0,84.67208085798737,7.786019247694108
35.9707754934804,54901.1714690348,1,84.99908489802101,8.64290951628971
44.68644990532889,54507.11539416242,0,80.43328704562512,8.669245722392779
27.979469061226474,59333.10716065103,1,73.04232740484369,8.370799366001137
31.723378534022316,32917.50323328846,0,55.44862122780248,11.075794952690888
31.078918468678424,65586.67681130403,1,101.66261149068639,8.04939981294386
20.364850518678814,48863.5357019681,1,68.36902458266434,9.09303168767512
37.96120277064576,60057.20925861819,1,84.16239741158125,8.33015806876341
37.610552721798896,33922.14150439767,0,66.84907082031235,10.8958541863895
35.05113456642461,26693.618509759035,1,50.11677074912315,12.49242744766436
32.65412866624853,62268.344870375426,1,86.9078464056611,8.211904867815932
20.84629257949586,55646.14289146275,1,75.56154004097652,8.594139496606225
30.79354677234641,36469.226684637346,1,69.0758138769386,10.484075703865965
31.572854834732304,36955.053780879585,1,64.95215575021503,10.411979676335346
26.97722730778381,66881.52176622154,0,77.87696594117118,7.990362580251722
33.387142883339905,32158.82160699008,0,44.09647119672025,11.21913335146981
39.040508568145384,74640.09429883945,1,100.13076449941862,7.679525017737145
53.8618590121053,36490.68898028197,0,58.3869816816089,10.480850200117393
36.74577812831839,59575.87888412575,0,78.18789454720836,8.357063357621584
37.57550390722764,45070.72286376523,1,70.47496434881583,9.437470430739214
34.25554084233833,59047.81146623514,0,68.70539292095555,8.387085736689233
15.812287847009586,41838.289968287114,1,65.80047293122533,9.780310097558896
34.73486124550783,47558.106408915584,0,62.43717441452431,9.205381902306073
35.60230209941027,50613.78763093582,0,62.07425465576438,8.951492456133778
59.63242112485286,34967.18816327791,1,74.66175082895016,10.71964777568353
33.076390352188774,61112.36518130189,0,77.99241818723456,8.272660113982834
38.015473423336125,42301.79650292622,1,62.30513117670062,9.727931590001504
34.65288230294757,46571.00126989972,0,65.55568075700232,9.294517930609025
23.313219623804677,35084.75938087232,1,52.206062228466465,10.700480879143125
46.42822814515021,11564.995118070343,0,43.33425323659938,22.29356544971639
42.519330326867745,47134.58356099747,1,80.25722020432352,9.243168919508484
42.910319470430466,86189.23132419374,1,112.96536661290439,7.320475504041989
25.90612545205261,61769.06431847036,0,70.9962881929099,8.237866757521783
49.02794310936099,49711.09430398408,0,73.70022732084647,9.023246778214075
20.981489372077192,46056.637561875985,1,68.95381535918098,9.342479403349948
40.868570938002705,50336.9883921807,1,79.61702462836067,8.973221410104617
56.90455625809979,58206.78672762815,0,85.57327082099376,8.436025440398844
25.094636748693116,32287.807770367326,1,56.32126621147137,11.194288612668009
29.33702270397228,66714.82542003308,1,86.36187653630712,7.997834420472667
35.99651365087641,60730.719731618665,1,85.30617316622954,8.293226243387867
29.965243458838007,60772.785885619014,0,65.32644542051301,8.290946713820587
19.493365689338674,56577.13608214591,1,79.72744696938925,8.53499688831217
35.68562974806027,50294.249865409845,0,69.6310536410488,8.976597733045246
24.37696286273895,60092.918539502294,0,68.41412075070463,8.328179174198858
39.73592430635182,58877.212006120666,1,96.6357490412144,8.396899975141634
25.80575765766197,44689.38933588464,1,67.50268583019624,9.475335263518676
50.499344050175395,41395.97340654649,0,61.46492757175821,9.831387778608713
27.167467076637628,51527.8444289298,0,69.3952650746009,8.881396596666326
31.779384837943244,73235.30227242781,1,98.84615916463541,7.73092339068965
43.135172173696695,31413.393865191487,1,66.32059087090256,11.36671099144164
22.69135683566045,27987.1210137134,1,49.35016551871425,12.146144110428581
37.27459934604129,52471.41261854775,1,82.17279021795089,8.811599307492312
48.07142754282428,50763.31552784027,1,82.43009082899317,8.939852980846245
18.925167654387725,52600.124965556126,1,73.64468838647203,8.802272335492834
36.84633858532304,53659.29796862751,0,62.55774499123583,8.727219840202386
37.598827942484235,46651.966180477924,1,72.56907759260051,9.287064755776411
42.8182287177731,72347.95157903123,1,110.13225970881605,7.76441828185729
22.63049289121918,25986.440322852268,1,46.16267101588714,12.696321524426782
21.795433869157236,37572.54462829631,1,55.77410587132306,10.323035795914066
40.21941565616898,48451.17859776429,0,66.3210797335989,9.127866561521142
37.96984673233186,25352.16783268749,1,51.15193224509089,12.888871725680698
37.504928503458764,47362.18393351893,1,64.29602255015953,9.22277824605248
38.46448209496975,74922.05248592027,1,100.67080255800408,7.669441017216993
28.199752784215093,50313.29732443942,1,74.06756312141283,8.975092284457592
37.322536971610035,53460.51358578025,1,80.60033564088356,8.741078911991545
37.93072473298681,31097.528522411296,0,49.33849807916527,11.431379260762297
27.85648581973632,40754.57887940784,0,54.898026143527936,9.907424036739451
53.65774511144757,44372.054295140944,0,76.31513420861856,9.507341460228526
39.73832920911788,45234.27354865649,0,64.15120722356934,9.42142615123174
23.086965027973513,69224.65692505654,1,85.78687052172401,7.889143968117061
41.5655360863383,58365.36591087687,0,77.74250652960559,8.426689730779676
25.253183297726785,33328.13064594452,1,59.85239272351156,11.000936629919767
42.87084603742452,53697.571676480075,0,82.19312908790859,8.724563211256003
46.58595579007404,57473.32622745178,0,77.62558542664291,8.479875154754332
26.793176816482895,67102.235577819,1,88.97401955012855,7.980526628923688
44.63376129244322,73708.1102985256,1,105.43018376460991,7.7134056101829085
39.12780926936498,34773.58712258197,0,49.374601723620344,10.751491765717779
43.2206015999449,37837.137331844926,0,59.54952396788197,10.285812143924367
53.967929826539475,31136.332116280755,0,50.791927742840016,11.42336416675819
32.54611883997129,46489.70211339528,0,53.91751001468393,9.302027995622995
27.462638356425103,56995.37561669502,1,81.06948345231342,8.509056617944566
26.104855703744768,64810.01774883653,1,84.02901457617361,8.08594268211862
26.841897150345616,48860.73464536216,0,63.293085258641064,9.093266330349454
34.228982905858956,45202.28715117734,0,62.22730371906507,9.424554875533346
38.41151974816644,52276.3698837311,0,66.60012951449534,8.825820355254658
37.766907993300194,37472.856475549655,0,56.130038962378066,10.337196541995572
43.27183249036024,81343.08082542161,1,104.27221227047957,7.458721724952116
35.13001891877907,25885.08459322912,1,63.13141311108345,12.726457268457795
49.53534077157317,52771.108683435865,0,70.75892734492263,8.78995258939438
32.35343166762044,80354.0932884446,1,103.04086611368731,7.488983346275418
62.20169166589619,50101.99766839996,1,84.9833423593916,8.991856798279779
41.25667347765006,47149.41447497758,1,79.8716913054227,9.24183422481611
26.428424435837172,44638.31865784359,1,65.67582951170903,9.480455492354373
24.291075019388877,47294.12477356388,0,56.846328685152265,9.228855084168817
39.824724152431855,70592.72712014796,1,102.60424996952136,7.833153047899714
32.76537214674149,16822.0713300574,1,50.24105267229009,16.889142310474178
42.14000494092092,73001.50551944488,0,96.65473021958518,7.739669525674747
39.73237624573545,28640.642713247824,1,55.583284668881376,11.983083515353144
34.271710873431275,46000.21506148378,0,56.11198577856188,9.347805759879176
26.53206281931595,43561.33369552007,1,66.95463257149082,9.591227656112107
19.851527753141355,58828.299046560795,1,75.55955548311837,8.399724337460551
30.53485047932979,26028.134721743787,1,57.111726131388934,12.683992807710531
43.56398794323472,56932.58999122914,0,78.31504169953375,8.512926428093493
37.14093744130204,80364.64434930279,0,99.96048976612697,7.488656568063753
22.54261221288012,29552.389931107842,1,44.47442554694413,11.767642159102444
36.73180925851182,52845.592514155935,1,89.43829263842754,8.784610796944424
38.85317379728837,40070.26733305086,1,68.66687629252755,9.991231985992654
26.16142563798867,56388.30809289554,0,72.95695576358588,8.546834561351174
36.53725105945528,50287.21666123628,1,73.35253774256267,8.977153902696891
35.58208718446,40377.69636433535,1,69.6620190475509,9.953229579898847
23.57029702169377,57318.08427306611,1,71.0783091153869,8.489300149097629
38.577873603482836,77065.22164680115,1,106.20970200993439,7.595204370093468
40.60784526368234,47136.44312409052,1,74.9034968577595,9.243001523756973
45.830512431752766,60796.369132222724,0,83.85757786777694,8.289670137455591
45.53802052034903,30600.905631932543,0,56.85978604275755,11.53575428144508
21.22330632042909,35653.45434772987,1,50.71196058431678,10.609554632473765
25.621749600848773,57086.09416820566,1,74.9779905048166,8.503480189250553
40.1503526720866,72261.74042803947,1,102.39125451312123,7.767716343604626
40.13785950912209,55334.2002317849,0,85.89423735907968,8.614401205081784
40.150476863060476,45304.12954215269,1,74.10356490275275,9.414608602377237
73.52731490654722,49989.37108135031,0,89.70870912424358,9.000850494288667
40.70890510693167,31243.883990454236,0,51.06347919462767,11.401252803944121
46.35565640180599,59067.7298953305,1,100.34272963606037,8.38594356604537
44.54001763493203,63234.99593485113,0,76.76889641749086,8.162805611722554
41.51391251305798,43218.645007503794,1,74.07633884293527,9.627632355555692
31.847307553596544,42949.36778360748,0,50.745301392595444,9.65664596060327
42.589692204932675,53988.173444780725,0,62.75016169456348,8.704515030584627
27.27174785462428,43449.20395939107,1,68.1754644292921,9.603076276999827
32.63181393259991,49008.01078061266,0,66.02140672764992,9.080965475120223
30.146364521708964,81495.82683749773,1,102.5989378012238,7.454113391582602
35.81874139386323,46294.61448881005,1,72.99317167406417,9.320156938521269
58.146585666735085,44624.89771968167,0,89.1896877234055,9.481802989361041
16.32734807408252,40286.87291547261,1,57.12406749185873,9.964396229502038
41.86260190374514,61162.87957249905,1,92.91475955627766,8.269957225655656
18.872841288103483,47281.637401728454,1,62.70120589856985,9.22997195085906
30.280681342105666,40259.40442517861,1,66.84369134666288,9.967783375228425
45.889505969673664,69819.56048409519,0,91.57314509365393,7.864526768906828
35.64280019095463,71294.04506770456,1,94.86813613344094,7.805283383907724
24.222552220706937,40993.64651391942,1,72.07822010035946,9.87880481508494
27.846962907400318,22001.900729590758,0,41.81130699921262,14.090123733310747
41.79597748934676,65112.705347553834,0,86.69442732922336,8.07159714732255
27.696333682828634,39730.55261359994,1,52.09156911818988,10.033909342895452
37.16458589581975,61859.38398744153,0,78.63663081908855,8.233139212000612
35.45571839903814,20448.442734322467,1,66.47213565523255,14.780695899365597
28.48399652394183,63388.96007448964,1,84.63277354157178,8.155123538309763
56.439440893253256,31832.42106078828,0,65.5682293676832,11.28290256710519
41.33919022318011,60961.46178599787,0,88.84076890735093,8.280761224231956
14.74857413342393,50214.096017546515,1,67.66614800880781,8.982945345269448
36.86454314769428,35690.90870905033,0,49.91407212355671,10.603667915277398
28.38213535231612,43894.455306098294,1,55.465345463555025,9.556384140213122
43.52433334796224,60294.77685435051,1,93.79479647629977,8.31703690492337
27.074792615672994,51588.41679672851,0,61.05203309044727,8.87683926777693
33.85263558533101,58766.19470708726,0,76.57326475919123,8.403317179151635
40.049872789804574,79646.60876773228,1,100.93353594049226,7.511092475804535
43.657551941701215,26536.37582433423,0,47.03896409283383,12.53682421910068
22.997035929442237,74258.18862452936,1,93.61860752747529,7.693305663719556
31.654987641590516,51565.339062848194,0,68.73580078886494,8.87857432210886
30.25054688839044,36518.23927515308,1,56.54611708895861,10.476715306372384
28.46670767426288,30045.295613915154,1,61.91982034435039,11.656616149497033
52.65454240281097,47163.1941383445,0,70.50599141609013,9.24059488874602
39.049817109609556,63824.75167886689,1,83.11089347404973,8.133580542644278
22.391160456649548,48086.763194336985,1,67.89637505139837,9.159148728553918
44.17861947054776,72667.3239537102,1,102.68077891718228,7.752268683065885
56.22156197012633,28232.364649226616,0,57.14609280014858,12.084068319636085
45.32465260551147,49818.66578230918,0,79.2916541034903,9.01455954027217
19.806300340459867,31214.098333803213,1,51.34236543843589,11.407361118082036
30.157659271337486,55454.47823937452,1,78.5417715016786,8.606561748479194
47.669111491866225,63303.31085145951,0,81.62194469122714,8.159392412654334
27.923305343812192,43688.5730947842,1,71.3308493618512,9.577856080721418
39.43819428146229,10936.792150592984,1,54.86433238266261,23.28689777094796
42.74634053429337,52984.22220194742,0,72.25725383262328,8.774708614910065
25.73069528421917,56551.07827600264,1,68.42967820748369,8.536625756698784
34.404746439382,56064.421324425464,1,89.05618030889912,8.567324789507218
2.5873265993092716,68536.73287733231,1,71.61013954017135,7.918143185464674
24.756123586657104,33934.19480526427,0,43.3558665517443,10.893760000722743
32.4743184860684,60203.24158175674,1,86.55420363275002,8.32208025257905
22.522168180351507,67887.61268716963,1,81.11195269520417,7.946045560942208
51.32411303931635,23321.186239902247,1,55.09158696149434,13.575893093199634
20.698586220393672,54794.777388784656,1,63.174315476747935,8.649982891269776
30.59955513303016,42437.302534884926,0,61.34206486592819,9.712834889437026
36.30740577286091,48777.15990347531,0,64.20493156627415,9.10027972919658
49.412732890661154,55215.14725307505,0,94.55786416077227,8.62219445115872
20.641378488205607,42691.57153829672,1,57.72525091949838,9.684765465253225
46.63163752154959,39864.37881257582,1,68.5899527786372,10.017010322431187
35.10233061019587,50512.28626232037,1,74.19591945600547,8.959432740014185
25.18491348952049,33691.31091705796,1,58.435689618731885,10.936248681221237
39.62103474263271,33712.62306672222,1,62.10461969983076,10.932495955718743
36.9905969557347,60190.59924434755,1,90.07033680924116,8.32277801701371
28.997831228412053,32768.08947262016,1,53.477562096354234,11.103498959471313
35.69802084990019,59994.68751363818,0,70.93573934627035,8.333628497598815
31.1468640313824,56938.86939280927,0,63.52122771145493,8.512539011272636
36.13517345251248,24112.89906814105,1,44.35693076612895,13.29431581141764
41.62130674521047,39836.530214965176,0,58.056838490195126,10.02051757321141
50.86016816145352,67911.6410457106,0,91.83682356447125,7.9450031971011
22.62184501173151,35282.517032904776,1,54.10478422346108,10.668529822106464
56.330333746562665,43033.93606535919,0,77.41613192457633,9.647494937396466
15.479122004774982,56930.913398778444,0,70.81062544920661,8.513029882360737
33.482149049644164,61750.85763923893,0,76.8179172268385,8.238821413112037
40.883172064845766,46226.91670933257,0,57.69889717579563,9.326483664432303
37.809918677350325,41037.347079625375,0,57.10878087802528,9.87360938834416
28.773004801794063,71335.54792547761,1,90.52659463327402,7.803651276484689
32.918777496427246,76083.49495696368,1,96.88589991426562,7.628691020478609
30.069990653411672,64682.87076172693,1,84.32128028229538,8.09200871335384
29.106352430557884,51279.77213847536,1,71.46580721170287,8.900173336572598
43.496020970210246,37876.0141753861,1,67.97170324138051,10.280386660378085
38.57015485965047,37543.333901651524,0,53.650705837398974,10.327177403155506
28.07090404739346,57837.71157898636,1,81.3727276196841,8.457951473873045
43.995998754332504,56275.97331333026,1,88.6297308133811,8.55391454336029
38.072995208766095,71023.97889419644,1,93.32320143765148,7.815950374984448
43.1286211883896,59756.75138804209,0,87.67638861227206,8.34690215505962
41.29628841923612,27453.79547360273,0,43.20162817401772,12.284967216729768
26.710049890779278,65779.21426584378,1,79.0857102832997,8.040474141142958
29.398189598030307,35029.090590283806,0,51.632075746124215,10.70954017445931
42.472936051232615,44240.43092071472,0,61.38985827425933,9.52075162555331
41.10370265433465,53753.00309377542,1,84.63203412490401,8.720722350174327
34.79098406035852,79935.01234675947,1,92.8141938867048,7.502032515268736
36.17327383308782,96648.7783400804,1,128.76704341763576,7.069348453596124
47.77664895788425,59100.84588704274,1,94.73468372562964,8.384046319442747
29.084286111641703,47252.05071919418,1,63.524431560074845,9.23262053087483
40.470973811700375,58017.584727208254,0,70.85918601382701,8.447230713590994
32.97807347566106,63314.831388107545,1,96.32401518751713,8.158817541091423
32.8231879677278,45189.98561664212,1,67.34043940271707,9.425759319700823
45.9877685198719,76928.17033868484,0,95.75113035495767,7.599827853951
43.2541634898803,53451.06138787103,1,72.48962314030686,8.741740478242093
43.135096360006386,57466.14633637091,0,77.27980348836634,8.48030993464091
48.05478807154329,59988.86378081692,0,82.8776597424098,8.333952127027208
35.21003841632759,56323.79915921683,0,77.50628385122806,8.550896831988151
41.81952971294964,62584.10750704419,1,84.69417970552828,8.195699482931651
31.89733243406544,40741.20220179615,0,49.088434457625816,9.909035305570406
38.24166352488442,41625.473690809544,1,72.80586875407762,9.804750126943489
33.698569456323156,33497.68650542457,1,66.35118316768634,10.970561577964862
35.96995964992718,56592.51845930339,0,66.72173652867757,8.534036043011998
40.95157025436914,61684.04755268171,1,95.80973249691948,8.242329385554482
26.817793167665275,56866.59299227829,1,78.98020216771397,8.517003384168932
55.92387275685461,75117.38650021306,0,108.5383495740136,7.662499446774985
24.93982618500298,49916.059717564305,1,71.04159751758412,9.006726515106411
22.85811387212268,60031.12483388769,1,67.18039725493497,8.33160507242569
46.581108735000676,33624.486857910284,0,56.155204313830424,10.948046161868765
42.91662693962936,44193.50446288398,1,80.47808896928166,9.525551943226645
41.24119817052155,60433.066363486665,0,76.58493535332886,8.309446500646853
41.2834550926428,62736.531661147164,1,89.62636960105127,8.187935238119966
34.87753227153085,45590.49578503727,0,62.1485944030478,9.386879250952118
26.027456285141685,48926.011222129,1,56.5299751022197,9.08780513686227
35.75804558193726,27231.89379978786,1,65.81198393215315,12.344329464209281
28.228382884878883,44644.56198790086,0,54.25187503085443,9.479828921923392
44.75119733417751,63355.74745279679,1,96.41680081295439,8.15677753070485
33.52942618497861,58628.07524159849,1,83.37061756713723,8.411334913790476
26.745028032074885,57509.985820718146,1,85.64825203579595,8.477656917243568
31.786141583470066,50746.6053077144,1,77.61110703656726,8.94115032497743
39.12931454275624,50105.94737942264,0,68.49598329319589,8.991542131426407
29.36275447196025,40095.18290789829,1,60.29711506241571,9.988130381133697
26.777796044335687,60482.426303038024,1,86.16732348081014,8.30674564869356
37.436872114919126,56314.59416584085,1,74.21730095311952,8.551477249592175
37.44966571108723,57380.28271989199,1,87.82008553277129,8.485517855956225
29.9305682462887,42109.4773599863,1,61.32906235826104,9.749524632904755
30.28961694381677,17699.856201931336,1,55.40560981131415,16.299526827691224
37.32049937357636,66457.29067630543,1,93.93348968005645,8.009451603649374
20.519156585026757,42817.438159873935,1,65.96862936777174,9.670994076133884
20.925362256234447,37058.36353935319,1,58.32788112196918,10.396892385375168
27.81555778747564,60402.1836787099,1,73.85921566523946,8.311138568496728
32.86552848288153,44119.81040121306,1,65.78203987446126,9.533111048784132
38.10907565598005,65899.04576069933,0,88.31553027674627,8.034945312049956
49.753562169495524,59255.089243650466,0,84.96514941519746,8.375237512133713
43.576596232020194,60253.53984800716,0,87.9467874905456,8.319307056556525
33.40061470036573,29510.664331991986,1,60.00455553368373,11.777211036323013
34.80983792097311,68179.159780796,0,80.75056928776927,7.9334477081123245
24.97470635362191,53918.75796850784,1,71.13507471205423,8.709284255338622
34.8148686400761,44460.84291130695,0,62.38286418396118,9.498340267614168
32.11341361079862,52150.82701013377,0,56.63731348553256,8.835030266368292
38.227185603380896,23356.471506525202,0,50.83727373633058,13.56293725463305
26.72769056447677,56129.792172210065,1,80.26554128644807,8.563170150111837
40.193465142411725,34559.42737726893,1,71.57846585744194,10.787132923722798
50.32738913002578,29709.945712346984,0,46.97062057331402,11.731752455437277
33.91239851543143,27164.612206731632,1,62.7061572417688,12.362519975545176
39.01711722098941,66690.32562484888,0,97.35637879048232,7.9989357245765165
41.90143991711113,40561.04909460817,0,54.907377276277145,9.930838932038034
30.987795281141636,73005.91564874748,0,92.35682226383715,7.739504028170233
37.24092481810417,41962.978054215535,1,70.3550961513857,9.766105964681607
35.12592400781795,24389.630636105798,0,34.23042339877355,13.200206185325538
35.97676098548832,33252.13340077011,1,64.71958543209618,11.014651679322569
27.269902161445337,68537.17430010409,1,94.2582657957895,7.918124390776003
35.245101742589426,47661.52733094999,1,71.47470206767463,9.196256628774165
39.979982912454496,41775.69055264098,0,67.59526461014434,9.787473225558838
49.51143607795042,52400.273387791814,0,68.82217439282104,8.816773979782248
44.59270826085207,57526.741042513175,0,72.34931444069099,8.47664401590552
56.531824575115564,66760.9822385369,0,95.70988150403845,7.9957617951964854
27.326524371119504,71727.4884483939,1,93.30600830832519,7.788331284510191
43.723206367206785,44603.470313163714,0,62.88220605464658,9.483956037406678
36.83342005738352,30109.284708769424,1,64.2164362398067,11.642469322486075
56.89802933217672,43798.02258315086,0,74.90150882031897,9.566416203386776
26.917017146448487,53904.20759874329,1,80.36369702955747,8.710285502919863
26.60278157819224,35543.61610684084,1,58.856214211758996,10.626889492583377
29.00607354555978,35642.73627657436,1,63.76991586206876,10.611241472822808
13.76104275690193,55156.81822324828,1,68.43511305395215,8.626024967402872
29.74244978319239,49270.214726443235,1,83.46978065061579,9.059247582143383
27.40867338446302,50491.9549311738,1,69.09458983686179,8.961027064066393
36.50393786476208,38622.569979498956,1,77.5793453710703,10.17831931189874
38.41755975777159,46543.98928691349,0,65.92720890124633,9.29701027058789
53.761708392158866,36136.502835975436,1,66.6743724596583,10.534569875447147
44.5042383818605,63352.9761668718,1,100.60240772969756,8.156915619452507
29.23096344337597,65528.74002085629,1,88.8258246035974,8.052095919078326
26.01585328651642,22307.18206642859,1,53.536451514895866,13.965722313307872
39.919191715065054,36057.33709711385,1,72.6829338557393,10.546721308379944
21.797667929793576,27552.061173648814,1,52.39965795360139,12.258985044330654
53.31458765854354,40249.64098389653,0,63.945730589104215,9.968988421040027
46.79440120721287,48748.43045314459,1,86.12689413738256,9.10269619228528
30.308243478952953,28255.321704522048,0,43.41322098127151,12.078312612805663
17.868654709091224,36172.1028031203,1,59.064842096802195,10.529122846094186
48.538723741654124,34940.63941877752,0,48.44134842064727,10.723993702660106
33.85460154747382,53109.00994098416,0,72.27121929977032,8.765839359879692
47.378163119734616,51040.16505554376,0,71.53631748968593,8.918482626032905
19.05572341205633,39173.9366999412,1,67.07378191055187,10.105435318689842
29.006249770462272,52652.31308209097,1,79.06937829175115,8.798503584983573
35.05243699718183,41799.79873119102,1,70.31001799283924,9.784712033810823
35.46980593764742,45925.1733451092,1,75.44653635357761,9.354910072893585
30.499345285207564,75101.78135447805,1,93.02230241124931,7.663052678551075
41.228499323474985,70106.91577685522,1,106.69023449424803,7.8527856030150325
24.323795706174057,30506.281446086035,1,64.18105823292498,11.556026841667393
33.576205149787064,62445.98626818762,1,89.40142429096056,8.202767895138326
36.20295631711899,62170.948317373884,0,88.22444431880156,8.216936614494415
40.14438834058749,32776.050668710726,0,50.0025038456418,11.102016439428063
